Size 192,2
3.541725476604567894e-05,-4.198357944859067824e-06
3.558352632231139842e-05,-3.797034857085530367e-06
3.558319394511655305e-05,-1.904600897531995685e-06
3.541686938151090177e-05,-1.503199361996435132e-06
3.501584804955203291e-05,-4.364569424234771004e-06
3.426227202258282908e-05,-2.850719987774552184e-06
3.501537277088921212e-05,-1.336949924866905299e-06
3.218861925071122621e-05,-4.362849717283206108e-06
3.218795440572003186e-05,-1.338187935591108210e-06
3.062888790431611026e-05,-2.850479181115137439e-06
2.936697623754608329e-05,-4.356497452588856665e-06
2.936623084791270842e-05,-1.344149569893245054e-06
2.796067052344627935e-05,-2.850126098672472214e-06
2.656182180887217613e-05,-4.344150688653051927e-06
2.656143171795738873e-05,-1.355861753203371842e-06
2.516757133802742717e-05,-2.850046131930072221e-06
2.378511859018604847e-05,-4.324945725324433567e-06
2.378457069124541485e-05,-1.374976708266940068e-06
2.240960961256317977e-05,-2.850105058192443307e-06
2.105065947870721880e-05,-4.298820975792596462e-06
2.104997096390599901e-05,-1.401521911655416958e-06
1.970072554456978850e-05,-2.850350902452515751e-06
1.837238159167644590e-05,-4.265303540741508082e-06
1.837149720863214008e-05,-1.435967822874760201e-06
1.705494054754994523e-05,-2.850736821055112336e-06
1.576435010937996751e-05,-4.223573327061399736e-06
1.576398486427819560e-05,-1.478980707344666120e-06
1.448740550807568457e-05,-2.851336513895160847e-06
1.324269418976198688e-05,-4.172547742845786154e-06
1.324298538813347209e-05,-1.531416368651538952e-06
1.201537237281268356e-05,-2.852173612770890590e-06
1.082737247726339325e-05,-4.109689534046797888e-06
1.082821204172108242e-05,-1.595829714834978224e-06
9.661276787305348506e-06,-2.853144525141970233e-06
8.542184182979718686e-06,-4.033118457694192536e-06
8.542967065062483556e-06,-1.674507435290555373e-06
7.492297662268412483e-06,-2.853697552241017617e-06
6.495337515300530802e-06,-3.943932589145136555e-06
6.495690236876913797e-06,-1.769471158455509484e-06
5.763453480807106971e-06,-2.934923680039721167e-06
5.069544626430303124e-06,-3.859642548029588596e-06
5.067777923928774655e-06,-1.858455264643709047e-06
4.113943262939017475e-06,-3.785050655815476969e-06
4.276647913075671710e-06,-3.181861897531459955e-06
4.110493225062405320e-06,-1.915976603351732014e-06
3.461528924017742920e-06,-1.977630073330898140e-06
-2.223585384832222687e-07,-9.494795704759228037e-07
-2.270585714764786917e-07,-9.378355108623181899e-07
-2.269446648263644934e-07,-8.958228968311134996e-07
-2.223379480496444013e-07,-8.849600150455216742e-07
3.455432596096245455e-06,-3.732221644208596030e-06
2.906714054394798670e-06,-3.652751497944597715e-06
3.309051640406357407e-06,-2.638854276098129609e-06
2.887275275243913794e-06,-1.994351510365392635e-06
-2.108506105056388867e-07,-9.545137889157012385e-07
-1.997985098093872233e-07,-9.086773505827415983e-07
-2.114159132784316353e-07,-8.807785566855594889e-07
2.718108717610458375e-06,-3.123188076117308516e-06
2.393818128177631666e-06,-3.502555535661435635e-06
1.936004743860320483e-06,-3.318016764487453560e-06
2.553677119244484955e-06,-2.445727140969918712e-06
2.382549283973490946e-06,-1.938034026490272295e-06
-1.342947812421273844e-07,-9.584633293993742083e-07
-1.351306264296008841e-07,-8.822950093020481438e-07
-9.519011113189283664e-08,-9.218124537199286372e-07
1.540664145538914318e-06,-3.078903392722893801e-06
1.861528898015617057e-06,-2.823245877242742495e-06
2.013077547259881374e-06,-2.249931008582631700e-06
1.944714233013851163e-06,-1.822978832391035547e-06
-5.242511334693508093e-08,-9.673069537768746465e-07
-5.316010206885845850e-08,-8.790107752501125105e-07
-5.429333536696597105e-09,-9.244545923846451035e-07
1.194703575841887774e-06,-2.823154490908678953e-06
9.191076138455509567e-07,-2.556299227332799499e-06
1.507658656312940700e-06,-2.173661877037730371e-06
1.579938533768743198e-06,-1.653037073940403514e-06
4.824578823214862201e-08,-9.825580801353189150e-07
4.751432847754471153e-08,-8.688996126051017297e-07
9.914789758256206118e-07,-2.189721040047783733e-06
7.068811561506407850e-07,-2.269434998519667351e-06
1.101944937533422646e-06,-1.825334136722436593e-06
1.289381463729611611e-06,-1.466597711867872418e-06
1.055106813735296499e-07,-9.269224650515900631e-07
