Size 192,2
6.707075852165505267e-05,-9.070744656306711082e-06
6.734969389495829245e-05,-8.397436007566027352e-06
6.734957957978696336e-05,-5.223164752936883938e-06
6.707062271060327630e-05,-4.549817869163095730e-06
6.639736972318705129e-05,-9.349622163180764723e-06
6.513400959722671696e-05,-6.810284342483334782e-06
6.639719447848004051e-05,-4.270922965825180589e-06
6.165556674191283138e-05,-9.348439920687937402e-06
6.165523978295037709e-05,-4.271939740386734358e-06
5.903881812742765406e-05,-6.810076877084665289e-06
5.691843216526420659e-05,-9.343126378707414107e-06
5.691805572823808410e-05,-4.276708459639760114e-06
5.455306867461865594e-05,-6.809631681228532064e-06
5.219438764159585372e-05,-9.332232788606826390e-06
5.219395460972945327e-05,-4.286364441480496617e-06
4.983914084580667869e-05,-6.809079039438847390e-06
4.749479210486265462e-05,-9.315043712030778559e-06
4.749386577871144626e-05,-4.302116368772441472e-06
4.515549487543798893e-05,-6.808161382376253076e-06
4.283227658128119919e-05,-9.289525925544793463e-06
4.283111332472841639e-05,-4.325647833019941603e-06
4.051636428424955811e-05,-6.806860313676803390e-06
3.822267250144552330e-05,-9.254216404520002054e-06
3.822144066849176723e-05,-4.357884304944241888e-06
3.593939116205763560e-05,-6.805042604542200219e-06
3.368535193294690315e-05,-9.207618942680794306e-06
3.368414973056174178e-05,-4.400473680301093821e-06
3.144509524634190207e-05,-6.802947618702979174e-06
2.924217461899010040e-05,-9.148046810592705896e-06
2.924077961592419416e-05,-4.455516850794342288e-06
2.705698573026776575e-05,-6.800519518002495587e-06
2.491802379940786304e-05,-9.074048816039533477e-06
2.491676079372876979e-05,-4.524687864974501328e-06
2.280150676267291929e-05,-6.797879901325243287e-06
2.073988575453607872e-05,-8.984351033230590790e-06
2.073862400557044164e-05,-4.609338202242650742e-06
1.878688528916645380e-05,-6.794565168943467637e-06
1.689559559461238997e-05,-8.879599806184115324e-06
1.689379397157848134e-05,-4.712518734194780065e-06
1.549338101404567765e-05,-6.949520950269888513e-06
1.412348279548202095e-05,-8.781215786020489064e-06
