Size 192,2
7.118151471776631512e-05,-8.573865953156812727e-06
7.148158251275992686e-05,-7.849496742937931671e-06
7.148131965568263588e-05,-4.434471375550163663e-06
7.118121275729739753e-05,-3.710063753896637286e-06
7.045709025430060824e-05,-8.873894941675052262e-06
6.909794095266388230e-05,-6.141942703669235666e-06
7.045672894339765875e-05,-3.410018840873360967e-06
6.535603797589170725e-05,-8.872925929242046156e-06
6.535555668996498627e-05,-3.411086683325083111e-06
6.254048633165034678e-05,-6.142191491582830646e-06
6.025856317410844035e-05,-8.868943266774260054e-06
6.025785738729632859e-05,-3.415455813540029103e-06
5.771249095858919839e-05,-6.142145524010111451e-06
5.517221851000890114e-05,-8.859892617293147388e-06
5.517199403173474995e-05,-3.424497553544091094e-06
5.263488994860440480e-05,-6.142179331046775616e-06
5.010733318314738571e-05,-8.843919489536690250e-06
5.010725966788171979e-05,-3.440353465104959864e-06
4.758516390759785466e-05,-6.142129201495049646e-06
4.507882409125650244e-05,-8.818371990906403567e-06
4.507849673025634462e-05,-3.465557093593075113e-06
4.258107489495059058e-05,-6.141854975652584944e-06
4.010779164876652006e-05,-8.779699986623906401e-06
4.010691459476350859e-05,-3.503420749889537462e-06
3.764706119333083929e-05,-6.141129863847987520e-06
3.522129568489817703e-05,-8.724860655521016103e-06
3.522040650387624661e-05,-3.556833229834923050e-06
3.281312682516415957e-05,-6.140175870864041391e-06
3.045072050226059788e-05,-8.652669101174674933e-06
3.045046763417021910e-05,-3.627068888985696240e-06
2.811193001667594392e-05,-6.139098819294062170e-06
2.582942194970108693e-05,-8.562505627459645764e-06
2.582966641287771410e-05,-3.714686839486983799e-06
2.357656511472374308e-05,-6.137789096932268352e-06
2.139012719450500671e-05,-8.453458181629042520e-06
2.138998936889151546e-05,-3.820959107530818105e-06
1.932431166589466422e-05,-6.135360324397362022e-06
1.733226144031523426e-05,-8.328005060815763739e-06
1.733141874124448240e-05,-3.947574772000903443e-06
1.585923411750142202e-05,-6.298635059971263401e-06
1.442837301705788332e-05,-8.211805789724920887e-06
1.442474022231017049e-05,-4.064821528469233154e-06
1.242478949398227947e-05,-8.111124114001044559e-06
1.278446949922323273e-05,-6.819759377803285217e-06
1.241947670399008849e-05,-4.139443366766190953e-06
1.102356842960331482e-05,-4.218935198723729887e-06
-1.378891440909190042e-06,-2.107845015550667065e-07
-1.406141079333240986e-06,-1.452318115471214926e-07
-1.405945203270107719e-06,9.893887526572944899e-08
-1.378820400128067493e-06,1.635814845273597181e-07
1.101646426586254950e-05,-8.040606331765988760e-06
9.801324762693771134e-06,-7.907509958169542974e-06
1.071416153456038372e-05,-5.656300938930194821e-06
9.776528549404892363e-06,-4.195719961066864149e-06
-1.313635669644427869e-06,-2.378984594807057307e-07
-1.247873450204595711e-06,2.992131462229821984e-08
-1.314120313705419138e-06,1.905963798646686165e-07
9.397002674667704369e-06,-6.743677010623825100e-06
8.638960017025133919e-06,-7.625949892660015957e-06
7.560814610752914827e-06,-7.243997377489680470e-06
9.032388435315461954e-06,-5.203775985559290424e-06
8.634807714295523581e-06,-3.990602886804724551e-06
-8.713500231375341239e-07,-2.448222049649848716e-07
-8.707694266210780580e-07,1.991603960514670968e-07
-6.414022974843503605e-07,-2.234362956765729345e-08
6.582772634263044747e-06,-6.737163516525665954e-06
7.400884871209863863e-06,-6.100845657590819055e-06
7.765373690202064232e-06,-4.721121738089449509e-06
7.609299752078656417e-06,-3.626647829326198210e-06
-3.921347723996821351e-07,-2.858439555802731793e-07
-3.918774403169550871e-07,2.420979344432787587e-07
-1.075294152137693241e-07,-2.135014033497590878e-08
5.693870541921540925e-06,-6.156729045784518605e-06
4.927395141688025050e-06,-5.513282364793570119e-06
6.517550459432360387e-06,-4.519312947605179349e-06
6.721598210065655444e-06,-3.115720271533491877e-06
2.191260819354510925e-07,-3.748726665356799451e-07
2.194906968177738606e-07,3.332894243870194819e-07
5.124218208423259803e-06,-4.573071278534090369e-06
4.280856620987729925e-06,-4.799402794634143842e-06
5.440792530464364078e-06,-3.568784091634414577e-06
5.985900415557257115e-06,-2.516875400692381366e-06
5.796413953895978323e-07,-2.041298364027798195e-08
1.008160667962773733e-06,-5.034689121797432684e-07
1.007483080921038131e-06,4.647270128980172568e-07
3.727648869894672864e-06,-4.053323800851181452e-06
3.310396559910555768e-06,-3.315738920386495645e-06
3.012157852635790697e-06,-2.555475321258718674e-06
4.806394800155537307e-06,-2.706221050128899720e-06
5.408017441870202465e-06,-1.871086041892543227e-06
1.352364149532111640e-06,-2.154003672895776991e-08
1.774113632136113525e-06,-6.296119836813754625e-07
1.775143907857030143e-06,5.986799349570383174e-07
3.719165274610988508e-06,-2.543947025116236340e-06
2.800508231528599398e-06,-1.810965693286739357e-06
2.450121935426137303e-06,-7.352860857371023655e-07
2.633737571418613742e-06,-8.478749965720063247e-07
2.715942591820077111e-06,-1.086788715992061032e-06
4.374605722701408305e-06,-1.780298089780985636e-06
4.972693386983397829e-06,-1.213790878330630073e-06
2.152327732558918008e-06,-1.118128276800535617e-07
2.494311199269216354e-06,6.982516306714850835e-07
3.294805984006441994e-06,-1.294177929077219670e-06
2.667116232368339754e-06,-4.074324332626068166e-07
2.886130652655188885e-06,-7.672739635122851463e-07
4.084789977738792096e-06,-1.013847883220084663e-06
4.685928450277405800e-06,-5.813473932866125704e-07
2.716167390787524658e-06,2.906961621413939161e-07
2.715129265342106252e-06,8.010059615128547957e-07
3.459136596335336774e-06,-2.289198880305303812e-07
4.566776463542452508e-06,2.264106064473920842e-08
4.548279418686712289e-06,5.825543124972249730e-07
3.147426789284114133e-06,6.750551711224853221e-07
2.851339378027699706e-06,1.007151093387336106e-06
3.031559312814476086e-06,1.548038523466115586e-06
4.011180952144198216e-06,6.734833496680118374e-07
3.271604931638011408e-06,2.026292517727532526e-06
4.644017923321807119e-06,1.133114659327832799e-06
3.536137216429689456e-06,1.581242877341038755e-06
4.230956046013360071e-06,1.620096945507201837e-06
3.543217988339709598e-06,2.463326107262604495e-06
4.818686235144642164e-06,1.620884943057280739e-06
4.616943551957092926e-06,2.063430431388964276e-06
4.196190914718591859e-06,2.323369133107055022e-06
3.852641862576592048e-06,2.838072284328603284e-06
4.177744034511074377e-06,3.157586789748959547e-06
5.049193068485827317e-06,2.047832449034946863e-06
4.849271716860779223e-06,2.516030774686456425e-06
4.623071753674290918e-06,3.022902020620522803e-06
4.529206982472851802e-06,3.418489410001541055e-06
5.327795183114858560e-06,2.398268041002954433e-06
5.231871671614331063e-06,3.011029713718002884e-06
4.886246708196586539e-06,3.634409305944372774e-06
5.238968874650532003e-06,3.794546166338894299e-06
5.593363579415344100e-06,3.898046057444164899e-06
5.632849338713255659e-06,3.132266470682719761e-06
5.635384550188389805e-06,2.666613218343788545e-06
5.558247212382391485e-06,3.560177804659355197e-06
5.933688950278729300e-06,3.965568724913604903e-06
6.257697334667846616e-06,3.987289709821363370e-06
5.928290022137727632e-06,3.233688553501795803e-06
5.951552937641939767e-06,2.866824753872759589e-06
6.571015323925825707e-06,3.974605196904107540e-06
6.240687997475345361e-06,3.547729312010157153e-06
6.269202533016599965e-06,2.999868971021665893e-06
6.643497731950694884e-06,3.587142350548898128e-06
6.882614813139682743e-06,3.938605129666532920e-06
6.580683089037453584e-06,3.057880321954983547e-06
7.280029823163994943e-06,3.902767030680506455e-06
6.982039249543942317e-06,3.377268232006618932e-06
6.884382422098443519e-06,3.094185047522479595e-06
7.752677784483065639e-06,3.848902195318605649e-06
7.534542450261447799e-06,3.490863416624278704e-06
7.278874064347722094e-06,3.141311668602662537e-06
8.278987082535662151e-06,3.794856002446398789e-06
8.031244682497607669e-06,3.519791586294185902e-06
7.752458625194162019e-06,3.193669581919635210e-06
8.744130950966497303e-06,3.755346839385590615e-06
8.523813834816990829e-06,3.520321358715738780e-06
8.279057099151870022e-06,3.245972013869002803e-06
9.149073481813846238e-06,3.729158486521276976e-06
8.954763221560899818e-06,3.520450803111671503e-06
8.744296616230759597e-06,3.285646455601835115e-06
9.517383241042450974e-06,3.715155920553477373e-06
9.337445104512808025e-06,3.520575000053295483e-06
9.149028815864636844e-06,3.312006213718787709e-06
9.870595387167475657e-06,3.711589697088555141e-06
9.694860040629991785e-06,3.520723598692274805e-06
9.517228314570131228e-06,3.326119454089152189e-06
1.022582869844476018e-05,3.715711167939488091e-06
1.004668340452901382e-05,3.520941401210785182e-06
9.870409010951066217e-06,3.329959607714572239e-06
1.059510062649999925e-05,3.724945717258423228e-06
1.040741808803162657e-05,3.521186492430206737e-06
1.022577039240055993e-05,3.326237563007569522e-06
1.098551628177813633e-05,3.736557242263109235e-06
1.078654255652919038e-05,3.521453959032969949e-06
1.059516341217385738e-05,3.317604341287055422e-06
1.139803680423907088e-05,3.746825650117759540e-06
1.118848263978358925e-05,3.521646765345835086e-06
1.098566895640488022e-05,3.306599403769816028e-06
1.232476233489497934e-05,3.729179593198424030e-06
1.226300843136827037e-05,3.754714439096146490e-06
1.158835250101865108e-05,3.521780461249951434e-06
1.182716662395603907e-05,3.753125015277802574e-06
1.139799274074525548e-05,3.296724730681802920e-06
1.235034546940417768e-05,3.667490490157955608e-06
1.220381217986930756e-05,3.521858882685195265e-06
1.182709174374972499e-05,3.290490399650106777e-06
1.235027738141182927e-05,3.376267126041110050e-06
1.226292858361982310e-05,3.289039714371924164e-06
1.232468810897725112e-05,3.314576680974298482e-06
